0,1,488,1000,0,0.878975188947813,-0.3819585788571282
1,1,458,999,1,0.4080153136885123,-1.5973140967772579
2,1,488,1000,0,0.9133440350799062,-0.6836899924923611
2,1,488,1000,0,0.026125611774625468,-0.2293608106468898
0,1,488,1000,0,-0.026125709971052513,0.229360810882904
1,1,458,999,1,2.769784137470137,-0.3059702673726038
0,1,488,1000,0,0.873625451282443,-0.33499304319232154
2,1,488,1000,0,0.9186937390462576,-0.7306555281105315
1,1,458,999,1,2.80703597467465,-0.2733892564859884
2,1,488,1000,0,3.15476388984078,-0.8458796174446755
0,1,488,1000,0,3.4851577954547253,0.1682523481620659
1,1,458,999,1,4.334072246534627,-0.15793712346322003
2,1,488,1000,0,0.7797547073800414,-1.1571237858139096
1,1,458,999,1,5.623909299383729,0.6094861285803962
0,1,488,1000,0,1.0125644829485732,0.09147521451106726
1,1,458,999,1,7.037230635031776,0.14571953277054006
2,1,488,1000,0,1.879643927686376,0.1138279434434867
0,1,488,1000,0,0.7819994056630601,-0.13540430801368133
2,1,488,1000,0,2.1051313021490756,-0.8561824645464211
0,1,488,1000,0,-0.31282666935331,-0.2094653303115993
1,1,458,999,1,6.959880471475782,-0.6632603440781627
2,1,488,1000,0,2.75553782847901,-0.12044229619281589
1,1,458,999,1,6.062204148220269,-0.2466116883941255
0,1,488,1000,0,-0.09530858180388446,0.09893584291859372
2,1,488,1000,0,4.103132472379006,1.428764235225996
0,1,488,1000,0,2.352584467900143,0.36722536413097817
1,1,458,999,1,7.585030822469064,-0.024387628237667908
1,1,458,999,1,5.820417228724671,-1.043295654909172
2,1,488,1000,0,5.271848165781027,2.430924878119758
0,1,488,1000,0,3.5276323969434973,-0.6899541006867639
1,1,458,999,1,7.693460730558673,-0.7111004571710433
2,1,488,1000,0,3.994702564289399,2.1154770641593714
0,1,488,1000,0,5.417872424276678,0.7699769875930127
1,1,458,999,1,8.061802575753097,-0.5300253468265336
0,1,488,1000,0,3.9724680174801894,-1.1105127271158761
2,1,488,1000,0,4.827012545244336,2.8514835045488707
1,1,458,999,1,7.148157268048922,-1.526035133739827
2,1,488,1000,0,4.430242280959604,4.134806262489865
0,1,488,1000,0,4.982332707606472,-1.2493522107374824
0,1,488,1000,0,3.9989953882440505,-1.3692159416203407
